cEGFRi	cEGFR	cERK	
587	99.6658685409	-12.7046888492	99.0788685409	
588	99.6150497855	-13.1020157975	99.0270497855	
589	99.5626417223	-13.4989361958	98.9736417223	
590	99.5086459776	-13.8954373296	98.9186459776	
591	99.4530642282	-14.2915064974	98.8620642282	
592	99.3958982022	-14.6871310112	98.8038982022	
593	99.3371496782	-15.0822981968	98.7441496782	
594	99.2768204854	-15.4769953942	98.6828204854	
595	99.2149125038	-15.8712099581	98.6199125038	
596	99.151427664	-16.2649292582	98.555427664	
597	99.086367947	-16.6581406795	98.489367947	
598	99.0197353843	-17.050831623	98.4217353843	
599	98.9515320578	-17.4429895061	98.3525320578	
600	98.8817600997	-17.8346017626	98.2817600997	
601	98.8104216927	-18.2256558434	98.2094216927	
602	98.7375190693	-18.6161392169	98.1355190693	
603	98.6630545124	-19.0060393695	98.0600545124	
604	98.587030355	-19.3953438056	97.983030355	
605	98.5094489797	-19.7840400484	97.9044489797	
606	98.4303128196	-20.1721156402	97.8243128196	
607	98.349624357	-20.5595581428	97.742624357	
608	98.2673861244	-20.9463551377	97.6593861244	
609	98.1836007039	-21.3324942267	97.5746007039	
610	98.098270727	-21.7179630323	97.488270727	
611	98.0113988748	-22.1027491981	97.4003988748	
612	97.922987878	-22.4868403891	97.310987878	
613	97.8330405165	-22.8702242921	97.2200405165	
614	97.7415596193	-23.2528886163	97.1275596193	
615	97.6485480648	-23.6348210932	97.0335480648	
616	97.5540087805	-24.0160094777	96.9380087805	
617	97.4579447426	-24.396441548	96.8409447426	
618	97.3603589764	-24.7761051059	96.7423589764	
619	97.2612545559	-25.1549879777	96.6422545559	
620	97.160634604	-25.5330780142	96.540634604	
621	97.058502292	-25.910363091	96.437502292	
622	96.9548608396	-26.2868311093	96.3328608396	
623	96.8497135152	-26.662469996	96.2267135152	
624	96.7430636352	-27.0372677042	96.1190636352	
625	96.6349145644	-27.4112122133	96.0099145644	
626	96.5252697155	-27.7842915298	95.8992697155	
627	96.4141325494	-28.1564936875	95.7871325494	
628	96.3015065747	-28.5278067479	95.6735065747	
629	96.1873953477	-28.8982188005	95.5583953477	
630	96.0718024725	-29.2677179633	95.4418024725	
631	95.9547316006	-29.636292383	95.3237316006	
632	95.8361864311	-30.0039302358	95.2041864311	
633	95.7161707101	-30.3706197273	95.0831707101	
634	95.5946882312	-30.736349093	94.9606882312	
635	95.4717428348	-31.1011065988	94.8367428348	
636	95.3473384085	-31.4648805415	94.7113384085	
637	95.2214788863	-31.8276592488	94.5844788863	
638	95.0941682493	-32.1894310799	94.4561682493	
639	94.965410525	-32.5501844259	94.326410525	
640	94.8352097873	-32.9099077101	94.1952097873	
641	94.7035701564	-33.2685893884	94.0625701564	
642	94.5704957989	-33.6262179496	93.9284957989	
643	94.4359909271	-33.982781916	93.7929909271	
644	94.3000597994	-34.3382698434	93.6560597994	
645	94.16270672	-34.6926703218	93.51770672	
646	94.0239360388	-35.0459719756	93.3779360388	
647	93.8837521508	-35.3981634639	93.2367521508	
648	93.742159497	-35.7492334811	93.094159497	
649	93.5991625631	-36.0991707571	92.9501625631	
650	93.45476588	-36.4479640576	92.80476588	
651	93.3089740238	-36.7956021846	92.6579740238	
652	93.1617916151	-37.1420739768	92.5097916151	
653	93.0132233192	-37.4873683097	92.3602233192	
654	92.8632738459	-37.8314740963	92.2092738459	
655	92.7119479495	-38.174380287	92.0569479495	
656	92.5592504284	-38.5160758706	91.9032504284	
657	92.4051861249	-38.8565498741	91.7481861249	
658	92.2497599254	-39.1957913631	91.5917599254	
659	92.09297676	-39.5337894425	91.43397676	
660	91.9348416022	-39.8705332565	91.2748416022	
661	91.7753594692	-40.2060119894	91.1143594692	
662	91.6145354212	-40.5402148651	90.9525354212	
663	91.4523745617	-40.8731311485	90.7893745617	
664	91.2888820372	-41.204750145	90.6248820372	
665	91.1240630366	-41.5350612013	90.4590630366	
666	90.9579227918	-41.8640537056	90.2919227918	
667	90.7904665769	-42.1917170879	90.1234665769	
668	90.6216997086	-42.5180408205	89.9536997086	
669	90.4516275453	-42.8430144182	89.7826275453	
670	90.2802554876	-43.1666274385	89.6102554876	
671	90.1075889779	-43.4888694824	89.4365889779	
672	89.9336335	-43.8097301943	89.2616335	
673	89.7583945792	-44.1291992623	89.0853945792	
674	89.5818777821	-44.4472664189	88.9078777821	
675	89.4040887164	-44.7639214411	88.7290887164	
676	89.2250330307	-45.0791541509	88.5490330307	
677	89.0447164141	-45.3929544151	88.3677164141	
678	88.8631445964	-45.7053121464	88.1851445964	
679	88.6803233478	-46.0162173032	88.0013233478	
680	88.4962584786	-46.32565989	87.8162584786	
681	88.3109558391	-46.6336299578	87.6299558391	
682	88.1244213192	-46.9401176045	87.4424213192	
683	87.9366608488	-47.2451129751	87.2536608488	
684	87.7476803969	-47.5486062619	87.0636803969	
685	87.5574859719	-47.850587705	86.8724859719	
686	87.366083621	-48.1510475928	86.680083621	
687	87.1734794307	-48.4499762618	86.4864794307	
688	86.9796795256	-48.7473640972	86.2916795256	
689	86.7846900692	-49.0432015334	86.0956900692	
690	86.5885172631	-49.337479054	85.8985172631	
691	86.3911673469	-49.6301871921	85.7001673469	
692	86.1926465981	-49.9213165309	85.5006465981	
693	85.992961332	-50.2108577037	85.299961332	
694	85.7921179012	-50.4988013943	85.0981179012	
695	85.5901226956	-50.7851383375	84.8951226956	
696	85.3869821423	-51.0698593191	84.6909821423	
697	85.182702705	-51.3529551762	84.485702705	
698	84.9772908843	-51.6344167979	84.2792908843	
699	84.7707532171	-51.9142351249	84.0717532171	
700	84.5630962766	-52.1924011507	83.8630962766	
701	84.354326672	-52.4689059209	83.653326672	
702	84.1444510483	-52.7437405343	83.4424510483	
703	83.9334760862	-53.0168961426	83.2304760862	
704	83.7214085016	-53.2883639513	83.0174085016	
705	83.5082550458	-53.5581352193	82.8032550458	
706	83.2940225049	-53.8262012597	82.5880225049	
707	83.0787176999	-54.0925534398	82.3717176999	
708	82.8623474861	-54.3571831813	82.1543474861	
709	82.6449187534	-54.6200819612	81.9359187534	
710	82.4264384255	-54.8812413113	81.7164384255	
711	82.2069134603	-55.1406528187	81.4959134603	
712	81.986350849	-55.3983081264	81.274350849	
713	81.7647576165	-55.6541989331	81.0517576165	
714	81.5421408208	-55.9083169941	80.8281408208	
715	81.3185075528	-56.1606541206	80.6035075528	
716	81.0938649363	-56.4112021811	80.3778649363	
717	80.8682201276	-56.6599531006	80.1512201276	
718	80.6415803152	-56.9068988616	79.9235803152	
719	80.4139527197	-57.1520315041	79.6949527197	
720	80.1853445937	-57.3953431259	79.4653445937	
721	79.9557632212	-57.6368258826	79.2347632212	
722	79.7252159177	-57.8764719884	79.0032159177	
723	79.4937100297	-58.1142737157	78.7707100297	
724	79.2612529349	-58.3502233959	78.5372529349	
725	79.0278520413	-58.5843134194	78.3028520413	
726	78.7935147876	-58.8165362358	78.0675147876	
727	78.5582486427	-59.0468843541	77.8312486427	
728	78.3220611052	-59.2753503432	77.5940611052	
729	78.0849597039	-59.501926832	77.3559597039	
730	77.8469519965	-59.7266065097	77.1169519965	
731	77.6080455705	-59.9493821256	76.8770455705	
732	77.368248042	-60.1702464902	76.636248042	
733	77.127567056	-60.3891924745	76.394567056	
734	76.8860102861	-60.606213011	76.1520102861	
735	76.6435854341	-60.8213010933	75.9085854341	
736	76.4003002297	-61.0344497768	75.6643002297	
737	76.1561624306	-61.2456521786	75.4191624306	
738	75.9111798219	-61.454901478	75.1731798219	
739	75.665360216	-61.6621909166	74.926360216	
740	75.4187114523	-61.8675137983	74.6787114523	
741	75.1712413971	-62.07086349	74.4302413971	
742	74.9229579432	-62.2722334211	74.1809579432	
743	74.6738690095	-62.4716170847	73.9308690095	
744	74.4239825412	-62.6690080368	73.6799825412	
745	74.173306509	-62.8643998971	73.428306509	
746	73.9218489094	-63.0577863492	73.1758489094	
747	73.669617764	-63.2491611404	72.922617764	
748	73.4166211195	-63.4385180825	72.6686211195	
749	73.1628670471	-63.6258510515	72.4138670471	
750	72.9083636429	-63.8111539879	72.1583636429	
751	72.653119027	-63.994420897	71.902119027	
752	72.3971413434	-64.1756458492	71.6451413434	
753	72.14043876	-64.35482298	71.38743876	
754	71.8830194681	-64.5319464901	71.1290194681	
755	71.6248916821	-64.7070106458	70.8698916821	
756	71.3660636395	-64.8800097793	70.6100636395	
757	71.1065436004	-65.0509382884	70.3495436004	
758	70.8463398472	-65.2197906372	70.0883398472	
759	70.5854606847	-65.386561356	69.8264606847	
760	70.3239144393	-65.5512450414	69.5639144393	
761	70.0617094591	-65.7138363569	69.3007094591	
762	69.7988541137	-65.8743300326	69.0368541137	
763	69.5353567936	-66.0327208655	68.7723567936	
764	69.2712259101	-66.1890037199	68.5072259101	
765	69.0064698952	-66.3431735272	68.2414698952	
766	68.7410972011	-66.4952252863	67.9750972011	
767	68.4751163	-66.6451540639	67.7081163	
768	68.2085356837	-66.7929549943	67.4405356837	
769	67.9413638637	-66.9386232798	67.1723638637	
770	67.6736093706	-67.0821541907	66.9036093706	
771	67.4052807538	-67.2235430657	66.6342807538	
772	67.1363865816	-67.3627853117	66.3643865816	
773	66.8669354403	-67.4998764043	66.0939354403	
774	66.5969359347	-67.6348118879	65.8229359347	
775	66.3263966872	-67.7675873753	65.5513966872	
776	66.0553263377	-67.8981985488	65.2793263377	
777	65.7837335435	-68.0266411595	65.0067335435	
778	65.5116269788	-68.1529110279	64.7336269788	
779	65.2390153347	-68.2770040437	64.4600153347	
780	64.9659073185	-68.3989161664	64.1859073185	
781	64.6923116539	-68.5186434249	63.9113116539	
782	64.4182370802	-68.6361819182	63.6362370802	
783	64.1436923525	-68.7515278148	63.3606923525	
784	63.8686862412	-68.8646773536	63.0846862412	
785	63.5932275318	-68.9756268436	62.8082275318	
786	63.3173250245	-69.0843726638	62.5313250245	
787	63.0409875338	-69.190911264	62.2539875338	
788	62.7642238887	-69.2952391643	61.9762238887	
789	62.4870429321	-69.3973529554	61.6980429321	
790	62.2094535203	-69.4972492989	61.4194535203	
791	61.9314645231	-69.594924927	61.1404645231	
792	61.6530848234	-69.6903766432	60.8610848234	
793	61.3743233168	-69.7836013218	60.5813233168	
794	61.0951889115	-69.8745959083	60.3011889115	
795	60.8156905279	-69.9633574196	60.0206905279	
796	60.5358370982	-70.0498829438	59.7398370982	
797	60.2556375664	-70.1341696406	59.4586375664	
798	59.9751008878	-70.2162147411	59.1771008878	
799	59.6942360289	-70.2960155483	58.8952360289	
800	59.4130519667	-70.3735694365	58.6130519667	
801	59.1315576889	-70.4488738522	58.3305576889	
802	58.8497621935	-70.5219263137	58.0477621935	
803	58.5676744883	-70.5927244113	57.7646744883	
804	58.2853035906	-70.6612658072	57.4813035906	
805	58.0026585274	-70.7275482359	57.1976585274	
806	57.7197483345	-70.7915695041	56.9137483345	
807	57.4365820564	-70.8533274908	56.6295820564	
808	57.1531687465	-70.9128201472	56.3451687465	
809	56.8695174659	-70.9700454972	56.0605174659	
810	56.5856372839	-71.0250016369	55.7756372839	
811	56.3015372774	-71.0776867352	55.4905372774	
812	56.0172265304	-71.1280990334	55.2052265304	
813	55.7327141343	-71.1762368457	54.9197141343	
814	55.4480091869	-71.2220985588	54.6340091869	
815	55.1631207927	-71.2656826322	54.3481207927	
816	54.8780580621	-71.3069875986	54.0620580621	
817	54.5928301117	-71.3460120631	53.7758301117	
818	54.3074460635	-71.382754704	53.4894460635	
819	54.0219150447	-71.4172142725	53.2029150447	
820	53.7362461876	-71.4493895928	52.9162461876	
821	53.4504486292	-71.4792795623	52.6294486292	
822	53.164531511	-71.5068831514	52.342531511	
823	52.8785039784	-71.5321994035	52.0555039784	
824	52.5923751807	-71.5552274353	51.7683751807	
825	52.306154271	-71.5759664367	51.481154271	
826	52.0198504052	-71.5944156709	51.1938504052	
827	51.7334727426	-71.6105744741	50.9064727426	
828	51.4470304447	-71.6244422561	50.6190304447	
829	51.1605326756	-71.6360184996	50.3315326756	
830	50.8739886016	-71.645302761	50.0439886016	
831	50.5874073906	-71.6522946699	49.7564073906	
832	50.3007982119	-71.656993929	49.4687982119	
833	50.0141702362	-71.6594003147	49.1811702362	
834	49.7275326349	-71.6595136766	48.8935326349	
835	49.4408945802	-71.6573339376	48.6058945802	
836	49.1542652445	-71.6528610943	48.3182652445	
837	48.8676538001	-71.6460952162	48.0306538001	
838	48.5810694192	-71.6370364466	47.7430694192	
839	48.2945212735	-71.625685002	47.4555212735	
840	48.0080185335	-71.6120411722	47.1680185335	
841	47.7215703688	-71.5961053205	46.8805703688	
842	47.4351859475	-71.5778778834	46.5931859475	
843	47.1488744359	-71.557359371	46.3058744359	
844	46.8626449985	-71.5345503665	46.0186449985	
845	46.576506797	-71.5094515265	45.731506797	
846	46.2904689909	-71.4820635808	45.4444689909	
847	46.0045407366	-71.4523873328	45.1575407366	
848	45.7187311872	-71.4204236587	44.8707311872	
849	45.4330494926	-71.3861735081	44.5840494926	
850	45.1475047986	-71.3496379041	44.2975047986	
851	44.862106247	-71.3108179425	44.011106247	
852	44.5768629752	-71.2697147925	43.7248629752	
853	44.291784116	-71.2263296963	43.438784116	
854	44.0068787972	-71.1806639692	43.1528787972	
855	43.7221561413	-71.1327189996	42.8671561413	
856	43.4376252653	-71.0824962487	42.5816252653	
857	43.1532952804	-71.0299972508	42.2962952804	
858	42.8691752914	-70.9752236131	42.0111752914	
859	42.5852743969	-70.9181770154	41.7262743969	
860	42.3016016888	-70.8588592106	41.4416016888	
861	42.018166252	-70.7972720241	41.157166252	
862	41.7349771639	-70.7334173541	40.8729771639	
863	41.4520434945	-70.6672971714	40.5890434945	
864	41.1693743058	-70.5989135194	40.3053743058	
865	40.8869786517	-70.5282685138	40.0219786517	
866	40.6048655777	-70.455364343	39.7388655777	
867	40.3230441203	-70.3802032676	39.4560441203	
868	40.0415233072	-70.3027876206	39.1735233072	
869	39.7603121567	-70.2231198071	38.8913121567	
870	39.4794196775	-70.1412023043	38.6094196775	
871	39.1988548683	-70.0570376617	38.3278548683	
872	38.9186267176	-69.9706285007	38.0466267176	
873	38.6387442036	-69.8819775144	37.7657442036	
874	38.3592162936	-69.791087468	37.4852162936	
875	38.0800519437	-69.6979611984	37.2050519437	
876	37.8012600989	-69.6026016139	36.9252600989	
877	37.5228496925	-69.5050116947	36.6458496925	
878	37.2448296457	-69.4051944923	36.3668296457	
879	36.9672088677	-69.3031531294	36.0882088677	
880	36.6899962552	-69.1988908004	35.8099962552	
881	36.413200692	-69.0924107704	35.532200692	
882	36.1368310489	-68.9837163759	35.2548310489	
883	35.8608961834	-68.8728110243	34.9778961834	
884	35.5854049393	-68.7596981938	34.7014049393	
885	35.3103661465	-68.6443814333	34.4253661465	
886	35.0357886208	-68.5268643625	34.1497886208	
887	34.7616811634	-68.4071506715	33.8746811634	
888	34.4880525607	-68.2852441208	33.6000525607	
889	34.2149115842	-68.1611485413	33.3259115842	
890	33.94226699	-68.0348678339	33.05226699	
891	33.6701275187	-67.9064059698	32.7791275187	
892	33.3985018948	-67.77576699	32.5065018948	
893	33.1273988268	-67.6429550052	32.2343988268	
894	32.8568270068	-67.5079741958	31.9628270068	
895	32.58679511	-67.3708288118	31.69179511	
896	32.3173117948	-67.2315231727	31.4213117948	
897	32.0483857021	-67.0900616671	31.1513857021	
898	31.7800254554	-66.9464487527	30.8820254554	
899	31.5122396604	-66.8006889563	30.6132396604	
900	31.2450369046	-66.6527868736	30.3450369046	
901	30.9784257571	-66.5027471688	30.0774257571	
902	30.7124147684	-66.3505745749	29.8104147684	
903	30.4470124701	-66.196273893	29.5440124701	
904	30.1822273746	-66.0398499928	29.2782273746	
905	29.9180679746	-65.8813078118	29.0130679746	
906	29.6545427433	-65.7206523556	28.7485427433	
907	29.3916601339	-65.5578886975	28.4846601339	
908	29.1294285791	-65.3930219786	28.2214285791	
909	28.8678564912	-65.2260574072	27.9588564912	
910	28.6069522616	-65.0570002592	27.6969522616	
911	28.3467242605	-64.8858558773	27.4357242605	
912	28.087180837	-64.7126296713	27.175180837	
913	27.8283303183	-64.537327118	26.9153303183	
914	27.5701810099	-64.3599537606	26.6561810099	
915	27.3127411948	-64.1805152087	26.3977411948	
916	27.056019134	-63.9990171382	26.140019134	
917	26.8000230654	-63.8154652913	25.8830230654	
918	26.5447612043	-63.6298654758	25.6267612043	
919	26.2902417424	-63.4422235655	25.3712417424	
920	26.0364728481	-63.2525454994	25.1164728481	
921	25.7834626661	-63.0608372822	24.8624626661	
922	25.531219317	-62.8671049835	24.609219317	
923	25.279750897	-62.671354738	24.356750897	
924	25.0290654781	-62.4735927452	24.1050654781	
925	24.7791711071	-62.273825269	23.8541711071	
926	24.530075806	-62.0720586379	23.604075806	
927	24.2817875715	-61.8682992443	23.3547875715	
928	24.0343143745	-61.6625535449	23.1063143745	
929	23.7876641603	-61.4548280599	22.8586641603	
930	23.5418448481	-61.2451293732	22.6118448481	
931	23.2968643306	-61.033464132	22.3658643306	
932	23.0527304741	-60.8198390466	22.1207304741	
933	22.8094511179	-60.6042608904	21.8764511179	
934	22.5670340743	-60.3867364994	21.6330340743	
935	22.3254871283	-60.167272772	21.3904871283	
936	22.0848180372	-59.945876669	21.1488180372	
937	21.8450345306	-59.7225552133	20.9080345306	
938	21.6061443097	-59.4973154895	20.6681443097	
939	21.3681550477	-59.270164644	20.4291550477	
940	21.1310743892	-59.0411098844	20.1910743892	
941	20.8949099496	-58.8101584795	19.9539099496	
942	20.6596693157	-58.5773177591	19.7176693157	
943	20.4253600447	-58.3425951136	19.4823600447	
944	20.1919896642	-58.105997994	19.2479896642	
945	19.9595656722	-57.8675339113	19.0145656722	
946	19.7280955366	-57.6272104367	18.7820955366	
947	19.4975866949	-57.385035201	18.5505866949	
948	19.2680465541	-57.1410158945	18.3200465541	
949	19.0394824905	-56.8951602669	18.0904824905	
950	18.8119018494	-56.6474761269	17.8619018494	
951	18.5853119449	-56.3979713417	17.6343119449	
952	18.3597200595	-56.1466538372	17.4077200595	
953	18.1351334442	-55.8935315977	17.1821334442	
954	17.9115593178	-55.6386126653	16.9575593178	
955	17.6890048671	-55.3819051398	16.7340048671	
956	17.4674772466	-55.1234171787	16.5114772466	
957	17.2469835779	-54.8631569967	16.2899835779	
958	17.0275309499	-54.6011328653	16.0695309499	
959	16.8091264184	-54.3373531129	15.8501264184	
960	16.591777006	-54.0718261243	15.631777006	
961	16.3754897015	-53.8045603403	15.4144897015	
962	16.1602714601	-53.5355642579	15.1982714601	
963	15.9461292031	-53.2648464296	14.9831292031	
964	15.7330698173	-52.9924154632	14.7690698173	
965	15.5211001555	-52.7182800218	14.5561001555	
966	15.3102270354	-52.442448823	14.3442270354	
967	15.1004572401	-52.1649306393	14.1334572401	
968	14.8917975176	-51.8857342972	13.9237975176	
969	14.6842545804	-51.6048686774	13.7152545804	
970	14.4778351057	-51.322342714	13.5078351057	
971	14.2725457348	-51.0381653948	13.3015457348	
972	14.0683930732	-50.7523457607	13.0963930732	
973	13.8653836902	-50.4648929053	12.8923836902	
974	13.6635241186	-50.1758159748	12.6895241186	
975	13.4628208547	-49.8851241678	12.4878208547	
976	13.263280358	-49.5928267346	12.287280358	
977	13.064909051	-49.2989329775	12.087909051	
978	12.8677133191	-49.0034522499	11.8897133191	
979	12.6716995101	-48.7063939564	11.6926995101	
980	12.4768739343	-48.4077675525	11.4968739343	
981	12.2832428641	-48.107582544	11.3022428641	
982	12.0908125339	-47.8058484869	11.1088125339	
983	11.89958914	-47.5025749872	10.91658914	
984	11.70957884	-47.1977717003	10.72557884	
985	11.5207877532	-46.891448331	10.5357877532	
986	11.3332219599	-46.583614633	10.3472219599	
987	11.1468875014	-46.2742804087	10.1598875014	
988	10.9617903797	-45.9634555087	9.97379037969	
989	10.7779365577	-45.6511498318	9.78893655765	
990	10.5953319584	-45.3373733242	9.60533195833	
991	10.4139824651	-45.0221359799	9.42298246503	
992	10.2338939212	-44.7054478396	9.24189392111	
993	10.0550721298	-44.387318991	9.06207212975	
994	9.87752285379	-44.067759568	8.88352285379	
995	9.70125181552	-43.7467797509	8.70625181552	
996	9.52626469651	-43.4243897654	8.53026469651	
997	9.35256713745	-43.100599883	8.35556713745	
998	9.18016473792	-42.77542042	8.18216473792	
999	9.00906305624	-42.448861738	8.01006305624	
1000	8.83926760929	-42.1209342424	7.83926760929	
1001	8.67078387232	-41.7916483833	7.66978387232	
1002	8.50361727878	-41.4610146543	7.50161727878	
1003	8.33777322017	-41.1290435925	7.33477322017	
1004	8.1732570458	-40.7957457782	7.1692570458	
1005	8.01007406268	-40.4611318346	7.00507406268	
1006	7.84822953534	-40.1252124271	6.84222953534	
1007	7.68772868563	-39.7879982634	6.68072868563	
1008	7.52857669258	-39.4495000929	6.52057669258	
1009	7.37077869221	-39.1097287064	6.36177869221	
1010	7.21433977738	-38.768694936	6.20433977738	
1011	7.05926499764	-38.4264096542	6.04826499764	
1012	6.90555935902	-38.0828837742	5.89355935902	
1013	6.75322782393	-37.738128249	5.74022782393	
1014	6.60227531093	-37.3921540716	5.58827531093	
1015	6.45270669464	-37.0449722741	5.43770669464	
1016	6.30452680555	-36.6965939277	5.28852680555	
1017	6.15774042984	-36.3470301421	5.14074042984	
1018	6.01235230927	-35.9962920656	4.99435230927	
1019	5.868367141	-35.644390884	4.849367141	
1020	5.72578957747	-35.2913378212	4.70578957747	
1021	5.58462422618	-34.9371441378	4.56362422618	
1022	5.44487564963	-34.5818211316	4.42287564963	
1023	5.30654836511	-34.2253801368	4.28354836511	
1024	5.16964684456	-33.8678325237	4.14564684456	
1025	5.03417551446	-33.5091896985	4.00917551446	
1026	4.90013875567	-33.1494631026	3.87413875567	
1027	4.76754090326	-32.7886642126	3.74054090326	
1028	4.63638624641	-32.4268045398	3.60838624641	
1029	4.50667902825	-32.0638956298	3.47767902825	
1030	4.37842344573	-31.699949062	3.34842344573	
1031	4.25162364948	-31.3349764496	3.22062364948	
1032	4.12628374368	-30.9689894388	3.09428374368	
1033	4.00240778593	-30.6019997088	2.96940778593	
1034	3.87999978709	-30.234018971	2.84599978709	
1035	3.75906371121	-29.8650589693	2.72406371121	
1036	3.63960347533	-29.495131479	2.60360347533	
1037	3.52162294941	-29.1242483068	2.48462294941	
1038	3.40512595619	-28.7524212904	2.36712595619	
1039	3.29011627102	-28.3796622981	2.25111627102	
1040	3.17659762183	-28.0059832282	2.13659762183	
1041	3.06457368892	-27.6313960092	2.02357368892	
1042	2.95404810488	-27.2559125987	1.91204810488	
1043	2.84502445449	-26.8795449836	1.80202445449	
1044	2.73750627455	-26.5023051792	1.69350627455	
1045	2.63149705383	-26.1242052294	1.58649705383	
1046	2.52700023292	-25.7452572058	1.48100023292	
1047	2.42401920409	-25.3654732077	1.37701920409	
1048	2.32255731126	-24.9848653613	1.27455731126	
1049	2.22261784982	-24.6034458198	1.17361784982	
1050	2.12420406654	-24.2212267626	1.07420406654	
1051	2.02731915949	-23.8382203951	0.976319159482	
1052	1.93196627791	-23.4544389484	0.879966277901	
1053	1.83814852211	-23.0698946786	0.785148522107	
1054	1.7458689434	-22.6845998668	0.691868943392	
1055	1.65513054393	-22.2985668184	0.600130543925	
1056	1.56593627666	-21.9118078627	0.509936276651	
1057	1.4782890452	-21.5243353529	0.4212890452	
1058	1.39219170379	-21.1361616653	0.334191703788	
1059	1.30764705713	-20.7472991989	0.248647057127	
1060	1.22465786034	-20.3577603754	0.164657860331	
1061	1.14322681883	-19.9675576383	0.0822268188284	
1062	1.06335658828	-19.5767034528	0.00135658827514	
1063	0.985049774464	-19.1852103055	-0.0779502255363	
1064	0.908308933242	-18.7930907037	-0.155691066758	
1065	0.833136570427	-18.4003571752	-0.231863429573	
1066	0.759535141726	-18.0070222677	-0.306464858274	
1067	0.687507052655	-17.6130985489	-0.379492947345	
1068	0.617054658459	-17.2185986053	-0.450945341541	
1069	0.548180264038	-16.8235350426	-0.520819735962	
1070	0.480886123867	-16.4279204847	-0.589113876133	
1071	0.415174441928	-16.0317675737	-0.655825558072	
1072	0.351047371633	-15.6350889692	-0.720952628367	
1073	0.288507015756	-15.2378973482	-0.784492984244	
1074	0.227555426363	-14.8402054043	-0.846444573637	
1075	0.168194604746	-14.4420258477	-0.906805395254	
1076	0.110426501355	-14.0433714046	-0.965573498645	
1077	0.0542530157359	-13.6442548166	-1.02274698426	
1078	-0.000324003530621	-13.2446888407	-1.07832400353	
1079	-0.0533027588935	-12.8446862487	-1.13230275889	
1080	-0.104681503888	-12.4442598266	-1.18468150388	
1081	-0.154458543195	-12.0434223746	-1.23545854319	
1082	-0.202632232693	-11.6421867062	-1.28463223269	
1083	-0.249200979518	-11.2405656484	-1.33220097951	
1084	-0.294163242112	-10.8385720405	-1.37816324211	
1085	-0.337517530274	-10.4362187346	-1.42251753027	
1086	-0.379262405212	-10.0335185943	-1.46526240521	
1087	-0.41939647959	-9.63048449514	-1.50639647959	
1088	-0.457918417571	-9.22712932331	-1.54591841757	
1089	-0.494826934864	-8.82346597597	-1.58382693486	
1090	-0.530120798768	-8.41950736049	-1.62012079876	
1091	-0.56379882821	-8.0152663941	-1.65479882821	
1092	-0.595859893786	-7.61075600347	-1.68785989378	
1093	-0.6263029178	-7.20598912432	-1.7193029178	
1094	-0.655126874297	-6.80097870098	-1.74912687429	
1095	-0.682330789101	-6.39573768598	-1.7773307891	
1096	-0.707913739845	-5.99027903967	-1.80391373984	
1097	-0.731874856004	-5.58461572975	-1.828874856	
1098	-0.754213318923	-5.17876073091	-1.85221331892	
1099	-0.774928361847	-4.77272702435	-1.87392836184	
1100	-0.794019269944	-4.36652759746	-1.89401926994	
1101	-0.811485380334	-3.9601754433	-1.91248538033	
1102	-0.827326082107	-3.55368356026	-1.9293260821	
1103	-0.841540816348	-3.1470649516	-1.94454081634	
1104	-0.854129076155	-2.74033262507	-1.95812907615	
1105	-0.865090406655	-2.33349959246	-1.97009040665	
1106	-0.874424405025	-1.92657886921	-1.98042440502	
1107	-0.882130720502	-1.51958347397	-1.9891307205	
1108	-0.888209054398	-1.1125264282	-1.99620905439	
1109	-0.89265916011	-0.705420755772	-2.00165916011	
1110	-0.895480843133	-0.298279482491	-2.00548084313	
1111	-0.896673961063	0.108884364254	-2.00767396106	
1112	-0.896238423606	0.516057755943	-2.0082384236	
1113	-0.894174192583	0.923227663332	-2.00717419258	
1114	-0.890481281929	1.33038105688	-2.00448128192	
1115	-0.885159757702	1.73750490713	-2.0001597577	
1116	-0.878209738073	2.14458618519	-1.99420973807	
1117	-0.869631393333	2.5516118631	-1.98663139333	
1118	-0.85942494588	2.95856891425	-1.97742494588	
1119	-0.847590670223	3.36544431381	-1.96659067022	
1120	-0.834128892968	3.77222503917	-1.95412889296	
1121	-0.819039992811	4.17889807032	-1.94003999281	
1122	-0.80232440053	4.58545039026	-1.92432440053	
1123	-0.783982598969	4.99186898546	-1.90698259896	
1124	-0.764015123027	5.39814084626	-1.88801512302	
1125	-0.742422559642	5.80425296724	-1.86742255964	
1126	-0.719205547773	6.21019234772	-1.84520554777	
1127	-0.694364778382	6.6159459921	-1.82136477838	
1128	-0.667900994414	7.02150091033	-1.79590099441	
1129	-0.639814990773	7.42684411828	-1.76881499077	
1130	-0.6101076143	7.83196263821	-1.7401076143	
1131	-0.578779763747	8.23684349912	-1.70977976374	
1132	-0.54583238975	8.64147373723	-1.67783238975	
1133	-0.511266494801	9.04584039635	-1.6442664948	
1134	-0.475083133216	9.44993052831	-1.60908313321	
1135	-0.437283411103	9.85373119337	-1.5722834111	
1136	-0.397868486329	10.2572294607	-1.53386848632	
1137	-0.356839568487	10.6604124086	-1.49383956848	
1138	-0.314197918853	11.0632671251	-1.45219791885	
1139	-0.269944850352	11.4657807085	-1.40894485035	
1140	-0.224081727518	11.8679402673	-1.36408172751	
